401	0.08989
402	0.09001
403	0.09011
404	0.09014
405	0.09033
406	0.09059
407	0.09092
408	0.09102
409	0.09109
410	0.09161
411	0.09185
412	0.09192
413	0.09229
414	0.09238
415	0.09238
416	0.09255
417	0.09259
418	0.09329
419	0.09346
420	0.09349
421	0.09365
422	0.09371
423	0.09381
424	0.09383
425	0.09404
426	0.09434
427	0.09451
428	0.09452
429	0.09464
430	0.0956
431	0.09574
432	0.09577
433	0.09633
434	0.0967
435	0.09751
436	0.09763
437	0.09782
438	0.09817
439	0.09818
440	0.0986
441	0.09895
442	0.09896
443	0.09899
444	0.09908
445	0.09938
446	0.09992
447	0.10008
448	0.10107
449	0.10118
450	0.10121
451	0.10156
452	0.10182
453	0.10199
454	0.10238
455	0.10248
456	0.10257
457	0.10315
458	0.10337
459	0.1041
460	0.10423
461	0.10483
462	0.10492
463	0.1053
464	0.10557
465	0.10646
466	0.10689
467	0.10721
468	0.10776
469	0.10798
470	0.10868
471	0.10884
472	0.10891
473	0.10899
474	0.10905
475	0.10945
476	0.10972
477	0.11029
478	0.11061
479	0.1108
480	0.11083
481	0.11169
482	0.11197
483	0.11212
484	0.1127
485	0.11373
486	0.1146
487	0.11467
488	0.11514
489	0.11527
490	0.1164
491	0.11691
492	0.11706
493	0.11706
494	0.11712
495	0.11727
496	0.11746
497	0.11761
498	0.11836
499	0.1185
500	0.11854
501	0.11979
502	0.11982
503	0.12003
504	0.12039
505	0.12067
506	0.12067
507	0.12093
508	0.12137
509	0.12138
510	0.12152
511	0.12171
512	0.1223
513	0.12236
514	0.12272
515	0.12285
516	0.1232
517	0.12404
518	0.12429
519	0.12434
520	0.12457
521	0.12469
522	0.12478
523	0.12512
524	0.1258
525	0.12594
526	0.12607
527	0.12647
528	0.12664
529	0.1269
530	0.12706
531	0.12707
532	0.12804
533	0.12906
534	0.12909
535	0.12913
536	0.12941
537	0.12983
538	0.13042
539	0.13064
540	0.1308
541	0.13152
542	0.13176
543	0.13272
544	0.13339
545	0.13362
546	0.13432
547	0.13506
548	0.13598
549	0.13678
550	0.13697
551	0.13739
552	0.13757
553	0.13916
554	0.13948
555	0.13991
556	0.14064
557	0.14064
558	0.14105
559	0.14171
560	0.14281
561	0.14333
562	0.14355
563	0.14397
564	0.14446
565	0.14447
566	0.14455
567	0.14456
568	0.14471
569	0.14477
570	0.14485
571	0.14491
572	0.14538
573	0.14567
574	0.14595
575	0.14621
576	0.14703
577	0.1475
578	0.1476
579	0.14844
580	0.14858
581	0.14932
582	0.14954
583	0.15001
584	0.15031
585	0.15033
586	0.15079
587	0.15118
588	0.15128
589	0.15129
590	0.15233
591	0.15286
592	0.1531
593	0.15321
594	0.15326
595	0.15382
596	0.15546
597	0.15563
598	0.15604
599	0.15617
600	0.15697
601	0.15699
602	0.15742
603	0.15761
604	0.15922
605	0.15953
606	0.15983
607	0.16037
608	0.16107
609	0.16165
610	0.16191
611	0.16223
612	0.16263
613	0.16282
614	0.16369
615	0.16378
616	0.1661
617	0.16659
618	0.16802
619	0.16842
620	0.16916
621	0.16988
622	0.17053
623	0.17078
624	0.17111
625	0.1727
626	0.1736
627	0.17391
628	0.17464
629	0.17538
630	0.1761
631	0.1771
632	0.17722
633	0.17741
634	0.17828
635	0.17886
636	0.17899
637	0.17921
638	0.1796
639	0.17986
640	0.18086
641	0.18093
642	0.18127
643	0.18184
644	0.18255
645	0.18256
646	0.18288
647	0.18308
648	0.18343
649	0.18343
650	0.18365
651	0.18544
652	0.18546
653	0.18582
654	0.18583
655	0.18606
656	0.18621
657	0.18652
658	0.1866
659	0.18661
660	0.18769
661	0.18799
662	0.18818
663	0.18823
664	0.18863
665	0.18899
666	0.19076
667	0.19081
668	0.19083
669	0.19094
670	0.19098
671	0.19111
672	0.19205
673	0.19351
674	0.19436
675	0.19445
676	0.19565
677	0.19643
678	0.19649
679	0.19662
680	0.19691
681	0.19845
682	0.19864
683	0.19892
684	0.19899
685	0.19904
686	0.1997
687	0.20007
688	0.20068
689	0.20082
690	0.20099
691	0.20141
692	0.20145
693	0.20243
694	0.20309
695	0.20344
696	0.20444
697	0.20446
698	0.2054
699	0.20582
700	0.20669
701	0.20683
702	0.20684
703	0.20706
704	0.20726
705	0.20732
706	0.20755
707	0.20868
708	0.20872
709	0.20923
710	0.20934
711	0.21148
712	0.21157
713	0.21211
714	0.21307
715	0.21321
716	0.21324
717	0.21342
718	0.21344
719	0.21361
720	0.21399
721	0.21433
722	0.21539
723	0.21625
724	0.21712
725	0.21713
726	0.21763
727	0.21816
728	0.2186
729	0.22057
730	0.22133
731	0.22188
732	0.22258
733	0.22565
734	0.22695
735	0.2273
736	0.22906
737	0.23019
738	0.23031
739	0.23056
740	0.2306
741	0.23089
742	0.23103
743	0.23107
744	0.23231
745	0.23289
746	0.23291
747	0.23303
748	0.23456
749	0.23475
750	0.23521
751	0.23541
752	0.23555
753	0.23642
754	0.23642
755	0.23818
756	0.23853
757	0.23858
758	0.23929
759	0.23933
760	0.23959
761	0.24055
762	0.2406
763	0.24074
764	0.24167
765	0.24201
766	0.24242
767	0.24345
768	0.24467
769	0.24795
770	0.24838
771	0.24872
772	0.24988
773	0.25078
774	0.25086
775	0.25185
776	0.25323
777	0.25746
778	0.25814
779	0.2591
780	0.25998
781	0.26169
782	0.26186
783	0.26204
784	0.26234
785	0.26257
786	0.26315
787	0.26337
788	0.26504
789	0.26507
790	0.26564
791	0.26661
792	0.26726
793	0.26883
794	0.26984
795	0.27114
796	0.2742
797	0.2743
798	0.27622
799	0.27796
800	0.27933
801	0.28082
802	0.28086
803	0.28099
804	0.28377
805	0.28458
806	0.28462
807	0.28465
808	0.28566
809	0.28652
810	0.28974
811	0.29056
812	0.29247
813	0.29296
814	0.29336
815	0.29342
816	0.29393
817	0.29594
818	0.29607
819	0.29651
820	0.29662
821	0.29667
822	0.29833
823	0.29914
824	0.30032
825	0.30111
826	0.3028
827	0.30299
828	0.30883
829	0.31043
830	0.31212
831	0.31348
832	0.31423
833	0.31438
834	0.3151
835	0.31732
836	0.31966
837	0.32021
838	0.32249
839	0.32278
840	0.32404
841	0.32526
842	0.32766
843	0.32833
844	0.33003
845	0.33063
846	0.33081
847	0.33182
848	0.33432
849	0.33692
850	0.33727
851	0.33748
852	0.33764
853	0.33804
854	0.33818
855	0.33891
856	0.34713
857	0.35019
858	0.35068
859	0.35296
860	0.35398
861	0.35453
862	0.35509
863	0.35615
864	0.35618
865	0.35655
866	0.35822
867	0.36003
868	0.36189
869	0.36291
870	0.36458
871	0.36502
872	0.36627
873	0.36739
874	0.36818
875	0.37245
876	0.37776
877	0.37837
878	0.37838
879	0.37922
880	0.38614
881	0.39109
882	0.39295
883	0.39484
884	0.39669
885	0.39824
886	0.39968
